curso_academico,cod_universidad,des_universidad,des_tipo_estudio,des_tipo_unidad_responsable,cod_unidad_responsable,des_unidad_responsable,cod_titulacion,des_titulacion,des_rama,cod_interuniversitario,des_interuniversitario,des_rol_coordinacion,des_impartida,anio_inicio,des_situacion_actual,des_grado_presencialidad,des_idioma_extranjero,precio_credito_1,precio_credito_2,precio_credito_3,precio_credito_4,precio_credito_5,precio_tutela,num_creditos_necesarios,num_creditos_ofertados
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027746,Facultad-de-Geografia-e-Historia,4312910,MASTER-UNIVERSITARIO-EN-MUSICA-ESPANIOLA-E-HISPANOAMERICANA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2011,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,60
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026997,Facultad-de-Ciencias-Politicas-y-Sociologia,4313139,MASTER-UNIVERSITARIO-EN-LIDERAZGO-DEMOCRATICO-Y-COMUNICACION-POLITICA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,false,2011,En-proceso-de-extincion,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,66
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026821,Facultad-de-Optica-y-Optometria,4312857,MASTER-UNIVERSITARIO-EN-TECNOLOGIAS-OPTICAS-Y-DE-LA-IMAGEN,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2011,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,66
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027126,Facultad-de-Bellas-Artes,4312896,MASTER-UNIVERSITARIO-EN-CONSERVACION-DEL-PATRIMONIO-CULTURAL,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2011,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,60
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027126,Facultad-de-Bellas-Artes,4312858,MASTER-UNIVERSITARIO-EN-DISENIO,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2011,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,60
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027761,Facultad-de-Filosofia,4313007,MASTER-UNIVERSITARIO-EN-PENSAMIENTO-ESPANIOL-E-IBEROAMERICANO,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,60
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026985,Facultad-de-Ciencias-Economicas-y-Empresariales,4313009,MASTER-UNIVERSITARIO-EN-LOGISTICA-Y-GESTION-ECONOMICA-DE-LA-DEFENSA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2011,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,126
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026997,Facultad-de-Ciencias-Politicas-y-Sociologia,4313128,MASTER-UNIVERSITARIO-EN-ESTUDIOS-AVANZADOS-EN-TRABAJO-Y-EMPLEO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,132
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027746,Facultad-de-Geografia-e-Historia,4313379,MASTER-UNIVERSITARIO-EN-ARQUEOLOGIA-PREHISTORICA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2012,En-proceso-de-extincion,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,63
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027746,Facultad-de-Geografia-e-Historia,4313372,MASTER-UNIVERSITARIO-EN-ESTUDIOS-MEDIEVALES,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,78
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027047,Facultad-de-Veterinaria,4310097,MASTER-UNIVERSITARIO-EN-VIROLOGIA,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,90
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026973,Facultad-de-Ciencias-de-la-Informacion,4313373,MASTER-UNIVERSITARIO-EN-COMUNICACION-DE-LAS-ORGANIZACIONES,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,90
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027001,Facultad-de-Derecho,4313374,MASTER-UNIVERSITARIO-EN-DERECHO-BANCARIO-Y-DE-LOS-MERCADOS-E-INSTITUCIONES-FINANCIERAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,72
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027631,Colegio-Universitario-de-Estudios-Financieros---CUNEF,4313375,MASTER-UNIVERSITARIO-EN-INSTITUCIONES-Y-MERCADOS-FINANCIEROS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,111
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026869,Facultad-de-Estudios-Estadisticos,4313376,MASTER-UNIVERSITARIO-EN-MINERIA-DE-DATOS-E-INTELIGENCIA-DE-NEGOCIOS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,72
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28029044,Facultad-de-Psicologia,4313377,MASTER-UNIVERSITARIO-EN-PSICOGERONTOLOGIA,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,60
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027001,Facultad-de-Derecho,4313543,MASTER-UNIVERSITARIO-EN-ACCESO-A-LA-PROFESION-DE-ABOGADO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,24.24,42.0,91.0,126.0,,,90,90
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026973,Facultad-de-Ciencias-de-la-Informacion,4313514,MASTER-UNIVERSITARIO-EN-ESCRITURA-CREATIVA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,66
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027849,Facultad-de-Ciencias-Matematicas,4313518,MASTER-UNIVERSITARIO-EN-MATEMATICAS-AVANZADAS,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,174
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027035,Facultad-de-Medicina,4313544,MASTER-UNIVERSITARIO-EN-NUTRICION-HUMANA-Y-DIETETICA-APLICADA,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,66
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28029044,Facultad-de-Psicologia,4310671,MASTER-UNIVERSITARIO-EN-PSICOFARMACOLOGIA-Y-DROGAS-DE-ABUSO,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,84
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28029044,Facultad-de-Psicologia,4311465,MASTER-UNIVERSITARIO-EN-PSICOLOGIA-DEL-TRABAJO-Y-DE-LAS-ORGANIZACIONES-Y-GESTION-DE-RECURSOS-HUMANOS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,84
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027035,Facultad-de-Medicina,4313521,MASTER-UNIVERSITARIO-EN-SALUD-INTEGRACION-Y-DISCAPACIDAD,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,66
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027710,Facultad-de-Filologia,4313542,MASTER-UNIVERSITARIO-EN-TRADUCCION-LITERARIA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,117
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28048828,Centro-Universitario-Villanueva,4310507,MASTER-UNIVERSITARIO-EN-FORMACION-DEL-PROFESORADO-DE-EDUCACION-SECUNDARIA-OBLIGATORIA-Y-BACHILLERATO-FORMACION-PROFESIONAL-Y-ENSENIANZAS-DE-IDIOMAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,24.24,42.0,91.0,126.0,,,60,395
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027758,Facultad-de-Ciencias-Fisicas,4313191,MASTER-IN-PLASMA-PHYSICS-AND-NUCLEAR-FUSION-ERASMUS-MUNDUS-EUROPEAN-MASTER-IN-NUCLEAR-FUSION-SCIENCE-AND-ENGINEERING-PHYSICS,Ciencias,2,Interuniversitario-con-alguna-Universidad-extranjera,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,false,2012,Inactivo,Presencial,Existen-planes-separados-uno-de-ellos-en-Ingles,45.02,71.88,84.07,84.07,,,120,0
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28048828,Centro-Universitario-Villanueva,4313543,MASTER-UNIVERSITARIO-EN-ACCESO-A-LA-PROFESION-DE-ABOGADO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,false,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,24.24,42.0,91.0,126.0,,,90,90
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026717,Real-Centro-Universitario-Escorial---Maria-Cristina,4313543,MASTER-UNIVERSITARIO-EN-ACCESO-A-LA-PROFESION-DE-ABOGADO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,24.24,42.0,91.0,126.0,,,90,90
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027631,Colegio-Universitario-de-Estudios-Financieros---CUNEF,4313543,MASTER-UNIVERSITARIO-EN-ACCESO-A-LA-PROFESION-DE-ABOGADO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,24.24,42.0,91.0,126.0,,,90,90
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027141,Colegio-Universitario-Cardenal-Cisneros,4313543,MASTER-UNIVERSITARIO-EN-ACCESO-A-LA-PROFESION-DE-ABOGADO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,24.24,42.0,91.0,126.0,,,90,90
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28051219,Instituto-de-Estudios-Bursatiles,4313543,MASTER-UNIVERSITARIO-EN-ACCESO-A-LA-PROFESION-DE-ABOGADO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,24.24,42.0,91.0,126.0,,,90,90
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026985,Facultad-de-Ciencias-Economicas-y-Empresariales,4311620,MASTER-UNIVERSITARIO-EN-BANCA-Y-FINANZAS-CUANTITATIVAS,Ciencias-Sociales-y-Juridicas,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,29.39,43.39,57.68,90.15,,,120,133
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027710,Facultad-de-Filologia,4310506,MASTER-UNIVERSITARIO-HISPANO-FRANCES-EN-LENGUA-FRANCESA-APLICADA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,Se-oferta-en-otro-idioma-extranjero-que-no-es-Ingles,45.02,71.88,84.07,84.07,,,90,138
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027001,Facultad-de-Derecho,4310084,MASTER-UNIVERSITARIO-EN-DERECHO-PARLAMENTARIO-ELECCIONES-Y-ESTUDIOS-LEGISLATIVOS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Semipresencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,132
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026985,Facultad-de-Ciencias-Economicas-y-Empresariales,4310508,MASTER-UNIVERSITARIO-EN-ADMINISTRACION-Y-DIRECCION-DE-EMPRESAS-MBA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,Se-oferta-en-Ingles,45.02,71.88,84.07,84.07,,,90,99
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027710,Facultad-de-Filologia,4311361,MASTER-UNIVERSITARIO-EN-FILOLOGIA-CLASICA,Artes-y-Humanidades,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,168
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027229,Centro-de-Ensenianza-Superior-en-Humanidades-y-Ciencias-de-la-Educacion-Don-Bosco,4310507,MASTER-UNIVERSITARIO-EN-FORMACION-DEL-PROFESORADO-DE-EDUCACION-SECUNDARIA-OBLIGATORIA-Y-BACHILLERATO-FORMACION-PROFESIONAL-Y-ENSENIANZAS-DE-IDIOMAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,false,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,24.24,42.0,91.0,126.0,,,60,180
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027758,Facultad-de-Ciencias-Fisicas,4313957,MASTER-UNIVERSITARIO-EN-ASTROFISICA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,120
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027722,Facultad-de-Ciencias-Biologicas,4314024,MASTER-UNIVERSITARIO-EN-BIOLOGIA-VEGETAL-APLICADA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,60
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027758,Facultad-de-Ciencias-Fisicas,4313959,MASTER-UNIVERSITARIO-EN-ENERGIA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,72
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027758,Facultad-de-Ciencias-Fisicas,4313960,MASTER-UNIVERSITARIO-EN-FISICA-BIOMEDICA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,111
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027758,Facultad-de-Ciencias-Fisicas,4313961,MASTER-UNIVERSITARIO-EN-FISICA-TEORICA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,156
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027758,Facultad-de-Ciencias-Fisicas,4313962,MASTER-UNIVERSITARIO-EN-METEOROLOGIA-Y-GEOFISICA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,150
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027758,Facultad-de-Ciencias-Fisicas,4313964,MASTER-UNIVERSITARIO-EN-NANOFISICA-Y-MATERIALES-AVANZADOS,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,120
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027722,Facultad-de-Ciencias-Biologicas,4313967,MASTER-UNIVERSITARIO-EN-NEUROCIENCIA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,108
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027837,Facultad-de-Ciencias-Quimicas,4314248,MASTER-UNIVERSITARIO-EN-QUIMICA-ORGANICA,Ciencias,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,31.36,38.54,38.54,38.54,,,60,165
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027722,Facultad-de-Ciencias-Biologicas,4314253,MASTER-UNIVERSITARIO-EN-ZOOLOGIA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,84
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026730,Facultad-de-Comercio-y-Turismo,4313955,MASTER-UNIVERSITARIO-EN-COMERCIO-ELECTRONICO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,60
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026973,Facultad-de-Ciencias-de-la-Informacion,4313965,MASTER-UNIVERSITARIO-EN-COMUNICACION-AUDIOVISUAL-PARA-LA-ERA-DIGITAL,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,84
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026730,Facultad-de-Comercio-y-Turismo,4313954,MASTER-UNIVERSITARIO-EN-DIRECCION-Y-GESTION-DE-EMPRESAS-HOTELERAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,60
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026985,Facultad-de-Ciencias-Economicas-y-Empresariales,4314022,MASTER-UNIVERSITARIO-EN-ECONOMIA-INTERNACIONAL-Y-DESARROLLO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,120,144
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026985,Facultad-de-Ciencias-Economicas-y-Empresariales,4313958,MASTER-UNIVERSITARIO-EN-ECONOMIA-Y-GESTION-DE-LA-INNOVACION,Ciencias-Sociales-y-Juridicas,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,60
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28043119,Facultad-de-Educacion,4314266,MASTER-UNIVERSITARIO-EN-EDUCACION-ESPECIAL,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,84
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026985,Facultad-de-Ciencias-Economicas-y-Empresariales,4314023,MASTER-UNIVERSITARIO-EN-FINANZAS-DE-EMPRESA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,120,210
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28043119,Facultad-de-Educacion,4310507,MASTER-UNIVERSITARIO-EN-FORMACION-DEL-PROFESORADO-DE-EDUCACION-SECUNDARIA-OBLIGATORIA-Y-BACHILLERATO-FORMACION-PROFESIONAL-Y-ENSENIANZAS-DE-IDIOMAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,24.24,42.0,91.0,126.0,,,60,715
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026973,Facultad-de-Ciencias-de-la-Informacion,4311866,MASTER-UNIVERSITARIO-EN-INVESTIGACION-EN-PERIODISMO-DISCURSO-Y-COMUNICACION,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,96
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28029101,Facultad-de-Enfermeria-Fisioterapia-y-Podologia,4311887,MASTER-UNIVERSITARIO-EN-INVESTIGACION-EN-CUIDADOS-DE-LA-SALUD,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,123
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027001,Facultad-de-Derecho,4311867,MASTER-UNIVERSITARIO-EN-MEDIO-AMBIENTE-DIMENSIONES-HUMANAS-Y-SOCIOECONOMICAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,90
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28026997,Facultad-de-Ciencias-Politicas-y-Sociologia,4311467,MASTER-UNIVERSITARIO-EN-METODOLOGIA-DE-LA-INVESTIGACION-EN-CIENCIAS-SOCIALES-INNOVACIONES-Y-APLICACIONES,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,90,102
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027011,Facultad-de-Farmacia,4313953,MASTER-UNIVERSITARIO-EN-DESCUBRIMIENTO-DE-FARMACOS,Ciencias-de-la-Salud,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,72
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027011,Facultad-de-Farmacia,4314256,MASTER-UNIVERSITARIO-EN-FARMACIA-Y-TECNOLOGIA-FARMACEUTICA,Ciencias-de-la-Salud,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,66
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027035,Facultad-de-Medicina,4314135,MASTER-UNIVERSITARIO-EN-INVESTIGACION-EN-CIENCIAS-DE-LA-VISION,Ciencias-de-la-Salud,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,false,2013,Inactivo,Presencial,No-se-oferta-en-idioma-extranjero,39.5,76.21,76.21,76.21,,,60,0
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28029044,Facultad-de-Psicologia,4314262,MASTER-UNIVERSITARIO-EN-INTERVENCION-LOGOPEDICA,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,60
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28029044,Facultad-de-Psicologia,4314485,MASTER-UNIVERSITARIO-EN-PSICOLOGIA-GENERAL-SANITARIA,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,32.86,56.75,122.21,169.21,,,90,108
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28042899,Facultad-de-Informatica,4313956,MASTER-UNIVERSITARIO-EN-INGENIERIA-INFORMATICA,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,29.78,51.75,111.8,154.8,,,90,174
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027837,Facultad-de-Ciencias-Quimicas,4314254,MASTER-UNIVERSITARIO-EN-INGENIERIA-QUIMICA-INGENIERIA-DE-PROCESOS,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,29.78,51.75,111.8,154.8,,,90,114
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027734,Facultad-de-Ciencias-Geologicas,4314257,MASTER-UNIVERSITARIO-EN-INGENIERIA-GEOLOGICA,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,60
2021-22,010,Universidad-Complutense-de-Madrid,Master,Centro,28027126,Facultad-de-Bellas-Artes,4314268,MASTER-UNIVERSITARIO-EN-EDUCACION-ARTISTICA-EN-INSTITUCIONES-SOCIALES-Y-CULTURALES,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,60
